1920
19712
30848
30848
32000
32384
32512
32512
34304
34304
35456
35456
35456
35456
35456
35456
35456
44288
44288
44288
44544
47616
49792
55680
56192
57144
57272
57272
59704
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
60856
